1379480037,1366929077,42098389.8010254,41715364.8986816,,41586237.8845215,41586333.5266113,95.6420898438,2.863242928,99.0986612595,41586234.4279501,-3.4565714151,79.3445314446,41586254.1820799,16.2975583971
1381575661,1369024707,42162343.170166,41779318.4509277,,41650191.2536621,41650287.0788574,95.8251953125,2.863109031,99.2510600719,41650187.8277974,-3.4258647561,79.4665514499,41650207.612306,16.3586438596
1383671470,1371120521,42226302.1850586,41843277.6184082,,41714150.2685547,41714246.2463379,95.9777832031,2.3857135836,99.4034723379,41714146.8428656,-3.4256891385,79.5885821688,41714166.6577557,16.3892010376
1385767211,1373216267,42290259.1247559,41907234.7106934,,41778107.208252,41778203.338623,96.1303710938,2.3857909923,99.5558796588,41778103.7827434,-3.4255085662,79.7106089283,41778123.6280141,16.4197621644
1387862424,1375311485,42354199.9511719,41971175.6896973,,41842048.034668,41842144.317627,96.2829589844,2.3863922188,99.7082485823,41842044.6093784,-3.4252896011,79.8326049445,41842064.485022,16.4503540397
1389958395,1377407461,42418163.9099121,42035139.8010254,,41906011.9934082,41906108.4289551,96.435546875,2.3855291891,99.8606726293,41906008.5682825,-3.4251257554,79.954645096,41906028.47431,16.4809017777
1392054143,1379503214,42482121.0632324,42099097.1069336,,41969969.1467285,41970065.7348633,96.5881347656,2.3857830235,100.0130804593,41969965.7217828,-3.4249456972,80.0766722631,41969985.658191,16.5114625022
1394149770,1381598847,42546074.5239258,42163050.7507324,,42033922.6074219,42034019.3786621,96.7712402344,2.8631049323,100.1654794899,42033919.2131826,-3.3942392543,80.198692443,42033939.1799697,16.5725477934
1396245569,1383694651,42610033.2336426,42227009.6130371,,42097881.3171387,42097978.2409668,96.923828125,2.3857249669,100.3178910286,42097877.9230758,-3.3940629065,80.3207225796,42097897.9202442,16.603105545
1398342545,1385791632,42674027.8625488,42291004.3945313,,42161875.9460449,42161973.0224609,97.0764160156,2.3843858966,100.4703881617,42161872.5520728,-3.3939721435,80.4428212482,42161892.5796397,16.6335947663
1400439600,1387888693,42738024.9023438,42355001.6174316,,42225872.9858398,42225970.2453613,97.2595214844,2.8611552868,100.6228910399,42225869.6224703,-3.3633695543,80.5649245748,42225889.6804368,16.694596909
1402537137,1389986235,42802036.6516113,42419013.5192871,,42289884.7351074,42289982.1472168,97.412109375,2.383748177,100.7754289702,42289881.3717878,-3.3633195981,80.687055908,42289901.4601609,16.7250534669
1404635178,1392084281,42866063.7817383,42483040.802002,,42353911.8652344,42354009.4299316,97.5646972656,2.3831755433,100.9280035526,42353908.5019281,-3.363306284,80.8092165872,42353928.6207151,16.7554806769
1406732540,1394181649,42930070.1904297,42547047.3937988,,42417918.2739258,42418016.0217285,97.7478027344,2.8607364871,101.0805287565,42417914.9411998,-3.3327260241,80.9313377891,42417935.0903907,16.8164649457
1408829853,1396278967,42994075.1037598,42611052.4597168,,42481923.1872559,42482021.0876465,97.900390625,2.3840027693,101.233050397,42481919.8545961,-3.3326597735,81.0534560798,42481940.0341904,16.8469345421
